1.09507542279467	1.00265790822623	1.00919973715037	14.0725000000000	15.2680555555556	15.3633333333333	13.8994444444444	1484.31111111111	1483.82777777778	1483.95277777778	1484.01388888889	61	61	63	63	61	61	61	61	3659	3611.05555555556	3176.75000000000	3259.55555555556	2825.27777777778	3266.72222222222	3623.41666666667	2623.05555555556	18.1000000000000	18.1000000000000	9.80000000000001	9.80000000000001	16.5000000000000	16.5000000000000	17.9000000000000	17.9000000000000	86.6152777777778	85.6816666666666	107.040277777778	105.702222222222	106.768611111111	105.424722222222	86.5130555555556	85.5861111111111	1
1.09442801278361	1	1.00528351372668	14.0322222222222	15.2763888888889	15.3536111111111	13.9550000000000	1483.51666666667	1483.05833333333	1483.14166666667	1483.24722222222	61	61	63	63	61	61	61	61	3683.27777777778	3614.86111111111	3184.75000000000	3267.52777777778	2822.58333333333	3261.13888888889	3608.75000000000	2601.19444444444	18.1000000000000	18.1000000000000	9.80000000000001	9.80000000000001	16.5000000000000	16.5000000000000	17.9000000000000	17.9000000000000	86.6569444444444	85.7269444444444	107.094722222222	105.760277777778	106.825555555556	105.483333333333	86.5566666666667	85.6300000000000	1
1.09292535066170	1.00167686681699	1.00618133824549	14.0786111111111	15.2911111111111	15.3569444444444	13.9636111111111	1482.75000000000	1482.28333333333	1482.39166666667	1482.49722222222	61	61	63	63	61	61	61	61	3660.27777777778	3635.19444444444	3188	3277.58333333333	2826.36111111111	3278.75000000000	3639.94444444444	2628.86111111111	18.1000000000000	18.1000000000000	9.80000000000001	9.80000000000001	16.5000000000000	16.5000000000000	17.9583333333333	17.9583333333333	86.7033333333333	85.7700000000000	107.150555555556	105.813611111111	106.879444444444	105.535277777778	86.6005555555556	85.6758333333333	1
1.09383164933950	0.999031861355567	1.00082933216936	15.2019444444444	16.6152777777778	16.6438888888889	15.2041666666667	1483.81944444444	1483.35000000000	1483.43888888889	1483.55000000000	61	61	63	63	61	61	61	61	3546.11111111111	3473.91666666667	3134.94444444444	3237.83333333333	2777.94444444444	3249.16666666667	3597.86111111111	2537.27777777778	17.9166666666667	17.9166666666667	9.80000000000001	9.80000000000001	16.5000000000000	16.5000000000000	17.9083333333333	17.9083333333333	86.6813888888889	85.6669444444445	107.130277777778	105.680833333333	106.860555555556	105.404166666667	86.5802777777778	85.5733333333333	1
1.09690347620654	1.00189294776269	1.00572198728089	16.5266666666667	18.0233333333333	18.0891666666667	16.3955555555556	1485.18055555556	1484.69722222222	1484.78888888889	1484.94444444444	61	61	63	63	61	61	61	61	3549.41666666667	3639.75000000000	3078.47222222222	3190.25000000000	2706.75000000000	3232.08333333333	3560.75000000000	2519.19444444444	18.5361111111111	18.5361111111111	9.80000000000001	9.80000000000001	16.5000000000000	16.5000000000000	18.2583333333333	18.2444444444445	86.6419444444444	85.5486111111111	107.094722222222	105.522222222222	106.823055555556	105.248611111111	86.5366666666667	85.4533333333333	1
1.07636467940514	1.01410440254265	1.01535529190046	6.39027777777778	6.77138888888889	6.77944444444444	6.19916666666667	1508.56388888889	1484.10555555556	1483.98333333333	1484.01944444444	69.7500000000000	69	69.7222222222222	69.6944444444444	61	61	61	61	4307.27777777778	4370.02777777778	3142.80555555556	3193.63888888889	3260.75000000000	3467.97222222222	3690.25000000000	3205.63888888889	323.505555555556	323.505555555556	11.8000000000000	11.6111111111111	17.2444444444445	17.2444444444445	18.5666666666667	18.5666666666667	86.2508333333333	86.8958333333333	106.646944444444	106.057222222222	106.390833333333	105.796666666667	86.2536111111111	85.8433333333333	2
1.08942219845355	1.00704210278473	1.01324745034890	6.29861111111111	6.77027777777778	6.81027777777778	6.16722222222222	1511.95277777778	1488.35277777778	1484.33888888889	1484.40000000000	67.6388888888889	70.0833333333333	65.9166666666667	65.8888888888889	61	61	61	61	4943.77777777778	4877.83333333333	3116.16666666667	3140.61111111111	3218.94444444444	3437.72222222222	3650.16666666667	3191.77777777778	322.875000000000	322.875000000000	11.6055555555556	11.6611111111111	17.4305555555556	17.4694444444444	18.5305555555556	18.5305555555556	86.2544444444445	85.8308333333333	106.368333333333	105.779166666667	106.363333333333	105.769722222222	86.2308333333333	85.8211111111111	2
1.07705612346719	1.01659885035200	1.02199676200755	6.38777777777778	6.72888888888889	6.76333333333333	6.13916666666667	1253.15555555556	1484.61388888889	1484.56111111111	1484.60833333333	65.1666666666667	65.1666666666667	62.9722222222222	62.9722222222222	61	61	61	61	1271.66666666667	1518.05555555556	3183.61111111111	3231.22222222222	3369.47222222222	3597.88888888889	3703.13888888889	3209.38888888889	710.683333333333	710.683333333333	11.1694444444444	11.2166666666667	17.3083333333333	17.3083333333333	18.3305555555555	18.3305555555555	106.829444444444	107.468055555556	106.610000000000	106.022222222222	106.346944444444	105.758055555556	86.2177777777777	85.8105555555555	2
1.15829313720808	0.959481431699438	0.963525373653111	5.57000000000000	6.72388888888889	6.75027777777778	6.06277777777778	1077.95277777778	1484.91666666667	1484.88611111111	1484.93333333333	59.2222222222222	59.9722222222222	62.9444444444444	62.9444444444444	61	61	61	61	9136	9251	3260.27777777778	3393.91666666667	3363.02777777778	3600.08333333333	3681.61111111111	3198.16666666667	657.680555555556	657.680555555556	11.3694444444444	11.3166666666667	17.2388888888889	17.2388888888889	18.3805555555555	18.3805555555555	119.998055555556	119.579722222222	106.587222222222	106.001111111111	106.323888888889	105.735000000000	86.1966666666667	85.7955555555556	2
1.10147042060869	1.00987702773417	1.01136809949815	6.16000000000000	6.70583333333333	6.71527777777778	6.02472222222222	1026.90000000000	1485.19444444444	1485.12777777778	1485.17500000000	61.7222222222222	62.4166666666667	64.4444444444444	65.2222222222222	61	61	61	61	1609	4039	3281.52777777778	3475.86111111111	3311.88888888889	3539.47222222222	3688.25000000000	3214.44444444444	146.977777777778	146.977777777778	11.4194444444444	11.4194444444444	17.2111111111111	17.2250000000000	18.4000000000000	18.4000000000000	124.730000000000	124.300000000000	106.565555555556	105.981111111111	106.304166666667	105.718055555556	86.1811111111111	85.7811111111111	2
1.06464065614333	1.00092142365506	1.01157353154541	12.2025000000000	12.8422222222222	12.9747222222222	12.0469444444444	1420.21666666667	1523.33888888889	1533.05555555556	1549.91666666667	68.4444444444444	68.4444444444444	68.9722222222222	70.5277777777778	65.5277777777778	63.9722222222222	65.8611111111111	65.8611111111111	3632.97222222222	4995.41666666667	2615.97222222222	3268.52777777778	2377.25000000000	3345.08333333333	2877.55555555556	2648.50000000000	432.488888888889	432.488888888889	144.091666666667	144.300000000000	88.9666666666667	89.0500000000000	25.5000000000000	25.1638888888889	93.7458333333333	92.9336111111111	104.801666666667	103.954166666667	103.438055555556	102.315000000000	83.3847222222222	82.5855555555555	2
1.05543712439052	0.994904584773183	0.997388516082114	12.2000000000000	12.9119444444444	12.9433333333333	12.2972222222222	1454.30000000000	1553.28333333333	1513.22777777778	1507.33333333333	66.1666666666667	64.3888888888889	66.5277777777778	68.1666666666667	67.8611111111111	67.0833333333333	67.9444444444444	67.9166666666667	955.972222222222	2336.83333333333	2032.30555555556	2672.97222222222	2249.83333333333	3257.69444444444	3514.50000000000	3505.69444444444	41.4138888888889	41.4138888888889	467.500000000000	542.777777777778	177.061111111111	177.233333333333	113.941666666667	114.213888888889	89.7013888888889	85.7233333333333	102.398333333333	101.264444444444	105.535833333333	104.410277777778	86.4152777777778	85.6100000000000	2
1.10913675396655	0.00244205765969475	1.09835522423381	0	0.0600000000000000	12.8919444444444	11.6775000000000	1303.90000000000	1204.70000000000	1478.03888888889	1169.63611111111	63.4444444444444	63.5277777777778	63.1666666666667	64.0555555555556	66.3888888888889	65.5000000000000	64.1388888888889	65.0833333333333	2696	2654	1679	2030	1060.63888888889	1840.52777777778	3300.69444444444	3984.83333333333	46.5694444444444	46.5694444444444	46.8277777777778	45.6194444444445	305.483333333333	303.186111111111	140.638888888889	228.052777777778	96.1700000000000	99.9699999999999	118.970000000000	143.080000000000	109.310000000000	106.635277777778	113.681111111111	112.972500000000	2
1.09800542900980	0.993920563525627	0.993473360770636	11.6900000000000	12.9241666666667	12.9186111111111	11.8461111111111	1036.89444444444	1494.58333333333	1532.83055555556	1527.26944444444	67.3611111111111	66.5277777777778	68.3333333333333	69.1388888888889	66.3333333333333	66.3333333333333	66.3055555555556	68.0833333333333	1518	1397	2094.88888888889	2505.19444444444	2877.25000000000	4081.80555555556	1811.19444444444	2481.55555555556	217.780555555556	217.780555555556	259.686111111111	260.297222222222	192.325000000000	178.347222222222	354.116666666667	354.116666666667	124.200000000000	123.352222222222	107.230833333333	105.839444444444	104.188611111111	103.058055555556	84.5775000000000	83.7822222222222	2
1.05654711121728	1.00036513310761	1.00404602491908	12.2372222222222	12.8769444444444	12.9230555555556	12.1819444444444	1547.71388888889	1534.91388888889	1522.50555555556	1531.83055555556	67.6666666666667	66.8611111111111	66.5555555555556	67.3055555555556	67.1944444444444	68	67.6111111111111	66.0277777777778	2287.16666666667	4242.36111111111	2360.08333333333	3176.13888888889	2063.13888888889	3067.41666666667	2740.66666666667	2825.88888888889	434.766666666667	434.766666666667	218.686111111111	218.513888888889	150.188888888889	150.011111111111	24.4916666666667	24.5694444444444	84.0080555555556	83.1850000000000	103.606666666667	102.483611111111	104.135277777778	103.003055555556	84.3002777777778	83.5105555555556	2
2.22450728363325	0.530296868645791	0.540319279574294	0.140000000000000	12.9000000000000	13.0600000000000	11.5300000000000	1383.50000000000	1086.50000000000	1622.30000000000	1022	59.6666666666667	57	61.6944444444444	60.6666666666667	59.8055555555556	58.9722222222222	63.5000000000000	62.8611111111111	1637	2895	5813	7081	1141	2029	1420	1586	46.8638888888889	46.8638888888889	45.7555555555556	45.8555555555555	45.7027777777778	46.2888888888889	42.9611111111111	43.6750000000000	98.7700000000000	86.0900000000000	145.840000000000	144.710000000000	97.6199999999999	96.4800000000000	125.330000000000	124.560000000000	2
2.06249999999999	0.511238891792995	0.520778537611783	0.140000000000000	12.9000000000000	13.0600000000000	12.4466666666667	1383.50000000000	1086.50000000000	1086.40000000000	1022.96666666667	58.1388888888889	58	61.4444444444444	63.3333333333333	56.8055555555556	56.6944444444444	62.0277777777778	62.1388888888889	1637	2895	5813	7081	1141	2029	1420	1586	45.0111111111111	45.0111111111111	47.7055555555556	45.8250000000000	48.3944444444444	48.5111111111111	138.991666666667	139.783333333333	98.7700000000000	86.0900000000000	145.840000000000	144.710000000000	145.500000000000	144.340000000000	125.246666666667	124.410000000000	2
196.283333333333	0.980424962355697	1.00559132497459	0.0300000000000000	19.5033333333333	19.7533333333333	0.170000000000000	1796.40000000000	1504.21666666667	1175.11944444444	1461.90000000000	58.4722222222222	59.4166666666667	64.9166666666667	64.1388888888889	59.3055555555556	59.0555555555556	59.1111111111111	59.0277777777778	5326	9459	2364.91666666667	5722.27777777778	918.333333333333	2295	1639	3220	48.0611111111111	48.0611111111111	298.444444444444	298.308333333333	134.230555555556	134.975000000000	45.0388888888889	45.8750000000000	71.7500000000000	70.6000000000000	106.052222222222	104.065000000000	137.071666666667	135.299722222222	88.1900000000000	86.5100000000001	2
196.500000000000	1.05622071837585	0.933431228585414	0.0300000000000000	20.2600000000000	19.0400000000000	0.170000000000000	1796.40000000000	1627.80000000000	1088.40000000000	1461.90000000000	55.0555555555556	55.0277777777778	56.1388888888889	57.9444444444444	62.5833333333333	60.7500000000000	58.9444444444444	57.8888888888889	5326	9459	985	1484	1370	4741	1639	3220	48.5555555555556	48.5555555555556	48.1527777777778	48.7416666666667	44.5083333333333	43.9944444444444	46.7027777777778	47.1916666666667	71.7500000000000	70.6000000000000	97.8500000000000	96.0800000000000	145.480000000000	143.820000000000	88.1900000000000	86.5100000000001	2
-0.750000000000000	-0.181818181818182	-0.735294117647059	0	-0.0200000000000000	-0.250000000000000	0.360000000000000	1320.10000000000	1194	1457.50000000000	1554.90000000000	59.6388888888889	59.6111111111111	62.4722222222222	61.6111111111111	59.7222222222222	59.6944444444444	57.0277777777778	57.9722222222222	2384	2318	2429	2208	2492	2459	1874	1954	45.7166666666667	45.7166666666667	47.1916666666667	45.2055555555556	45.9611111111111	45.5333333333333	47.6611111111111	48.0722222222222	98.7700000000000	94.9600000000000	145.430000000000	118.960000000000	104.230000000000	111.820000000000	88.3400000000000	75.9100000000000	2
-0.750000000000000	-0.181818181818182	-0.735294117647059	0	-0.0200000000000000	-0.250000000000000	0.360000000000000	1320.10000000000	1194	1457.50000000000	1554.90000000000	60.6944444444444	61.6111111111111	58.8611111111111	58.9166666666667	62.6111111111111	60.8055555555556	59.0833333333333	58.1388888888889	2384	2318	2429	2208	2492	2459	1874	1954	45.3138888888889	45.3138888888889	46.9361111111111	46.6666666666667	44.0944444444444	44.3250000000000	46.5555555555556	46.8083333333333	98.7700000000000	94.9600000000000	145.430000000000	118.960000000000	104.230000000000	111.820000000000	88.3400000000000	75.9100000000000	2
1.10300614675375	1.01069788797061	1.00894536446626	2.92194444444444	3.19277777777778	3.18750000000000	2.86250000000000	1484.71111111111	1484.28333333333	1484.38055555556	1484.40277777778	61.8055555555556	61.8055555555556	63	63	61	61	61	61	3778.86111111111	3797.19444444444	3609.75000000000	3645	3436.19444444444	3516.61111111111	3677.55555555556	3449.63888888889	17.4861111111111	17.4861111111111	10.2000000000000	10.2000000000000	17	17	18.2000000000000	18.2000000000000	86.2194444444444	86.0277777777778	106.480000000000	106.200000000000	106.204722222222	105.927777777778	86.1205555555555	85.9300000000000	2
1.10942610764199	1.00906258850184	1.01248226950355	2.83416666666667	3.10416666666667	3.11416666666667	2.77083333333333	1484.96388888889	1484.54722222222	1484.63611111111	1484.70555555556	62.6111111111111	61.7777777777778	63	63	61	61	61	61	3628.61111111111	3616.25000000000	3635.02777777778	3630.75000000000	3393.75000000000	3505.36111111111	3657.61111111111	3430.58333333333	17.7722222222222	17.7722222222222	10.2000000000000	10.2000000000000	17	17	18.2000000000000	18.2000000000000	86.1991666666666	86.0116666666667	106.453888888889	106.181666666667	106.180000000000	105.910277777778	86.1000000000000	85.9180555555556	2
1.10147022177922	1.00714013709063	1.00914852051270	2.81055555555556	3.06666666666667	3.07250000000000	2.76305555555556	1500.66944444444	1485.06666666667	1485.16388888889	1485.20000000000	62.6944444444444	64.2500000000000	63	63	61	61	61	61	3445.61111111111	3647.69444444444	3613.80555555556	3613.77777777778	3422.97222222222	3491.50000000000	3647.80555555556	3413.52777777778	17.8750000000000	17.8750000000000	10.1944444444444	10.1944444444444	17	17	18.2000000000000	18.2000000000000	85.5988888888889	85.8847222222222	106.417222222222	106.149722222222	106.140833333333	105.875277777778	86.0700000000000	85.8891666666667	2
1.09239157873479	1.01831109379566	1.02037732169844	2.80611111111111	3.00222222222222	3.00805555555556	2.69583333333333	1515.60555555556	1485.62500000000	1485.70277777778	1485.73888888889	67.1111111111111	67.0277777777778	63	63	61	61	61	61	3409.61111111111	3307.47222222222	3339.30555555556	3416.50000000000	3426.58333333333	3468.83333333333	3645.61111111111	3403.02777777778	411.180555555556	411.180555555556	9.69999999999999	9.69999999999999	17	17	18.2000000000000	18.2000000000000	85.5627777777778	85.2911111111111	106.373611111111	106.112222222222	106.100555555555	105.840000000000	86.0386111111111	85.8597222222222	2
1.10361334156887	1.01493861854755	1.01722606120434	2.74361111111111	2.97472222222222	2.98111111111111	2.65305555555556	1232.49722222222	1490.08055555556	1486.30833333333	1486.33888888889	67.1111111111111	66.1944444444444	65.1388888888889	66.7500000000000	61	61	61	61	1740.02777777778	1425.30555555556	3178.05555555556	3199.88888888889	3375.41666666667	3515.22222222222	3645.63888888889	3392.19444444444	518.650000000000	518.650000000000	10.8277777777778	10.8277777777778	17	17	18.2000000000000	18.2000000000000	105.939166666667	108.192222222222	105.834444444444	106.060555555556	106.058055555556	105.798611111111	86.0013888888889	85.8269444444444	2
1.11899911194693	1.02032074907859	1.00325942021828	2.69166666666667	2.99888888888889	2.95138888888889	2.62583333333333	1098.97500000000	1503.75833333333	1486.68611111111	1486.70000000000	67.0277777777778	65.9722222222222	68	68	61	61	61	61	621.166666666667	4959.97222222222	3661.83333333333	3640.83333333333	3409.88888888889	3507	3601.94444444444	3426.16666666667	172.555555555556	172.555555555556	12.5583333333333	12.5638888888889	17	17	18.2000000000000	18.2000000000000	117.715277777778	117.536666666667	105.778888888889	105.180833333333	106.031111111111	105.772222222222	85.9800000000000	85.8069444444444	2
1.11001964636542	1.01869713607360	0.981838488806876	2.68666666666667	3.03416666666667	2.92972222222222	2.68611111111111	1247.65555555556	1547.65277777778	1486.90000000000	1486.91666666667	66.1111111111111	66.5833333333333	66.1944444444444	65.3888888888889	61.0277777777778	61.0277777777778	61	61	735.722222222222	2168.83333333333	2915.83333333333	2823.47222222222	3362.77777777778	3444.97222222222	3625.27777777778	3393.30555555556	470.033333333333	470.033333333333	192.058333333333	192.050000000000	16.8527777777778	16.8527777777778	18.2000000000000	18.2000000000000	106.665277777778	102.833333333333	101.462777777778	103.460000000000	106.015555555556	105.758055555556	85.9688888888889	85.7936111111111	2
1.10385383027385	1.00514336098230	1.00985261986399	16.3413888888889	17.8580555555556	17.9377777777778	16.0866666666667	1486.50833333333	1486.45555555556	1486.53055555555	1486.58333333333	61.9444444444444	61.9166666666667	63	63	61	61	61	61	3491.41666666667	2915.80555555556	3248.52777777778	3209.83333333333	3005.38888888889	3298.94444444444	3544.30555555556	2504.11111111111	15.6805555555556	15.6805555555556	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.8000000000000	17.8000000000000	86.5586111111111	85.4788888888888	106.960000000000	105.407222222222	106.694444444444	105.131944444444	86.4316666666667	85.3708333333333	3
1.10577472314864	1.00028879981797	1.00962764320570	15.1536111111111	16.5961111111111	16.7436111111111	14.9969444444444	1486.05277777778	1486.00555555556	1486.06666666667	1486.11111111111	62	62	63	63	61	61	61	61	3556.83333333333	2988.58333333333	3273.75000000000	3246.05555555556	3048.69444444444	3299.16666666667	3563.50000000000	2559.38888888889	15.7000000000000	15.7000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.7166666666667	17.7166666666667	86.5477777777778	85.5450000000000	106.940277777778	105.493055555556	106.673611111111	105.217222222222	86.4252777777778	85.4316666666667	3
1.10199091861684	1.00414854848378	1.00883149582268	14.0119444444444	15.3027777777778	15.3708333333333	13.8227777777778	1485.62777777778	1485.58888888889	1485.66944444444	1485.70000000000	62	62	63	63	61	61	61	61	3436.72222222222	2940.44444444444	3294.63888888889	3298.19444444444	3099.02777777778	3303.19444444444	3449.36111111111	2515.44444444444	15.2000000000000	15.2000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.5355555555556	85.6080555555555	106.913333333333	105.580555555556	106.644166666667	105.302777777778	86.4075000000000	85.4933333333333	3
1.10188106553776	1.00302571860817	1.00852963906460	13.9947222222222	15.2877777777778	15.3677777777778	13.8263888888889	1485.42500000000	1485.37500000000	1485.46388888889	1485.49444444444	62	62	63	63	61	61	61	61	3434.33333333333	2905.97222222222	3298.36111111111	3264.69444444444	3105.94444444444	3329.61111111111	3413.19444444444	2516.27777777778	15.2000000000000	15.2000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.5441666666667	85.6205555555555	106.927222222222	105.595000000000	106.656111111111	105.318888888889	86.4191666666667	85.5097222222223	3
1.10394200814762	1.00243278944017	1.00731616701437	13.9811111111111	15.3202777777778	15.3913888888889	13.8388888888889	1485.24444444444	1485.22777777778	1485.32777777778	1485.35277777778	62	62	63	63	61	61	61	61	3549.36111111111	3024.16666666667	3287.86111111111	3291.02777777778	3086.41666666667	3291.77777777778	3418.13888888889	2505.83333333333	15.5111111111111	15.5111111111111	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.5550000000000	85.6286111111111	106.940833333333	105.605000000000	106.670555555556	105.328055555556	86.4275000000000	85.5163888888889	3
1.10691174997496	1.00446956123966	1.00889198766010	13.9625000000000	15.3155555555556	15.3797222222222	13.7680555555556	1485.53611111111	1485.52222222222	1485.59722222222	1485.62500000000	62	62	63	63	61	61	61	61	3431.77777777778	2950.75000000000	3294.83333333333	3276.72222222222	3088.75000000000	3317.97222222222	3447.91666666667	2497.63888888889	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.5391666666667	85.6133333333333	106.918333333333	105.583333333333	106.648888888889	105.308333333333	86.4113888888889	85.5002777777777	3
1.10335307298335	1.00442317591657	1.01078703260974	13.9950000000000	15.2733333333333	15.3655555555556	13.7738888888889	1485.81111111111	1485.77222222222	1485.85833333333	1485.86944444445	62	62	63	63	61	61	61	61	3452.52777777778	2919.83333333333	3295.25000000000	3273.83333333333	3096.22222222222	3312.63888888889	3413.63888888889	2512.33333333333	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.5238888888889	85.5975000000000	106.899166666667	105.567777777778	106.631388888889	105.290833333333	86.3972222222223	85.4858333333333	3
1.10426412378553	1.00374061277519	1.00861575452256	13.9850000000000	15.3083333333333	15.3791666666667	13.8050000000000	1485.65555555556	1485.62500000000	1485.68888888889	1485.74166666667	62	62	63	63	61	61	61	61	3440.94444444444	2917.88888888889	3267.91666666667	3287.86111111111	3085.30555555556	3294.91666666667	3445.19444444444	2507.58333333333	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.5319444444444	85.6061111111111	106.910555555556	105.575833333333	106.642222222222	105.302777777778	86.4041666666667	85.4927777777778	3
1.10356571829073	1.00380763613603	1.00948853947630	12.7708333333333	13.9583333333333	14.0336111111111	12.5941666666667	1485.47500000000	1485.47222222222	1485.52777777778	1485.58333333333	62	62	63	63	61	61	61	61	3493.38888888889	3004.77777777778	3336.25000000000	3325.55555555556	3141.86111111111	3328.55555555556	3451.94444444444	2601.88888888889	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.5013888888889	85.6583333333333	106.862222222222	105.648611111111	106.595277777778	105.372222222222	86.3755555555556	85.5444444444444	3
1.10527823191761	1.00833314359873	1.00977454744301	11.7488888888889	12.8550000000000	12.8725000000000	11.5280555555556	1485.53333333333	1485.52777777778	1485.59722222222	1485.61666666667	62	62	63	63	61	61	61	61	3533.63888888889	3049.50000000000	3361.41666666667	3330.88888888889	3163.69444444444	3354.52777777778	3450.72222222222	2646.30555555556	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.4647222222222	85.6875000000000	106.809444444444	105.693055555556	106.540277777778	105.418611111111	86.3372222222222	85.5744444444445	3
1.10329305497398	1.00907091023370	1.01237676887636	9.39138888888889	10.2305555555556	10.2625000000000	9.18305555555555	1485.78333333333	1485.79444444444	1485.89166666667	1485.88055555556	62	62	63	63	61	61	61	61	3597.77777777778	3211.36111111111	3447.13888888889	3405.52777777778	3254.69444444444	3395.72222222222	3442.91666666667	2804.02777777778	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.3716666666666	85.7527777777778	106.676111111111	105.785555555556	106.405833333333	105.511666666667	86.2461111111111	85.6377777777778	3
1.10188318375754	1.00466560258187	1.00628434005652	7.59555555555556	8.31527777777778	8.32805555555556	7.50888888888889	1485.55277777778	1485.57222222222	1485.65833333333	1485.65277777778	62	62	63	63	61	61	61	61	3620.05555555556	3294.25000000000	3476.69444444444	3450.91666666667	3294.94444444444	3408.94444444444	3430.36111111111	2890.58333333333	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.3263888888889	85.8241666666667	106.610277777778	105.884444444444	106.338333333333	105.610833333333	86.2033333333333	85.7075000000000	3
1.09900935506993	1.00029775458017	1.00796469512624	7.58944444444444	8.27472222222222	8.33527777777778	7.52416666666667	1485.76111111111	1485.77500000000	1485.85833333333	1485.85833333333	62	62	63	63	61	61	61	61	3614.91666666667	3291.19444444444	3447.13888888889	3450.11111111111	3282.52777777778	3424.50000000000	3441.58333333333	2908.61111111111	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.3138888888889	85.8113888888889	106.595000000000	105.871944444444	106.323611111111	105.597777777778	86.1908333333334	85.6941666666667	3
1.10546125461255	1.00890766657865	1.00961521528573	7.60083333333333	8.31888888888889	8.32444444444445	7.45472222222222	1485.77777777778	1485.80000000000	1485.87777777778	1485.86944444445	62	62	63	63	61	61	61	61	3615.72222222222	3295.41666666667	3443.13888888889	3452.41666666667	3297.25000000000	3422.11111111111	3445.86111111111	2909.63888888889	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.3133333333333	85.8102777777778	106.593055555556	105.870000000000	106.320277777778	105.597222222222	86.1891666666667	85.6958333333333	3
1.10113268608414	1.00699042768069	1.00882513228908	7.61583333333333	8.31000000000000	8.32444444444444	7.49083333333333	1485.68611111111	1485.70555555556	1485.79166666667	1485.78333333333	62	62	63	63	61	61	61	61	3588.41666666667	3283.05555555556	3451.33333333333	3438.44444444444	3275.41666666667	3426.11111111111	3450.41666666667	2893.11111111111	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.3186111111111	85.8155555555556	106.599722222222	105.875277777778	106.328055555556	105.601666666667	86.1955555555556	85.6997222222222	3
1.10192969224260	1.00806650029876	1.01578928798250	7.64416666666667	8.28944444444444	8.35000000000000	7.45611111111111	1485.76944444445	1485.80277777778	1485.86388888889	1485.87222222222	62	62	63	63	61	61	61	61	3607.52777777778	3292.77777777778	3442.91666666667	3452.69444444444	3292.86111111111	3423.05555555556	3454.36111111111	2905.69444444444	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.3138888888889	85.8100000000000	106.591944444444	105.870833333333	106.322777777778	105.597500000000	86.1897222222222	85.6958333333333	3
1.10307474070117	1.00507605297362	1.01420354294587	7.61500000000000	8.28027777777778	8.35194444444445	7.46305555555555	1485.88611111111	1485.90000000000	1485.98333333333	1485.98055555556	62	62	63	63	61	61	61	61	3622.02777777778	3298.16666666667	3466.94444444444	3468.44444444444	3303.83333333333	3396.91666666667	3425.69444444444	2897.86111111111	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.3072222222222	85.8030555555556	106.582777777778	105.861944444444	106.315277777778	105.587500000000	86.1825000000000	85.6877777777778	3
1.11012981485422	1.00383974132269	1.00983074896118	5.25861111111111	5.77972222222222	5.81250000000000	5.18361111111111	1485.62777777778	1485.65833333333	1485.74722222222	1485.72777777778	62	62	63	63	61	61	61	61	3640.75000000000	3410.97222222222	3492.88888888889	3501.91666666667	3359.19444444444	3426.22222222222	3397.08333333333	3022.80555555556	15.3000000000000	15.3000000000000	10.1000000000000	10.1000000000000	17.1000000000000	17.1000000000000	17.3000000000000	17.3000000000000	86.2447222222222	85.8961111111112	106.492777777778	105.989722222222	106.223333333333	105.716666666667	86.1211111111111	85.7786111111112	3
